"10.28.20.51","2017-12-05","1,0,3,0,3,3,1,1,1,4223,a,0,0
1,0,3,0,3,3,1,1,1,25272,a,0,0
1,0,3,0,3,3,1,1,2,17939,a,0,0
1,0,3,0,3,3,1,1,2,22356,a,0,0
1,0,3,0,3,3,1,1,2,29456,a,0,0
1,0,3,0,3,3,1,1,3,6433,effect,1,2208
1,0,3,0,3,3,1,1,3,10022,a,0,0
1,0,3,0,3,3,1,1,3,19982,effect,2,2042
1,0,3,0,3,3,1,1,3,23809,effect,2,1453
1,0,3,0,3,3,1,1,3,25589,effect,1,317
1,0,3,0,3,3,1,1,3,31069,effect,2,1611
2,0,3,0,2,5,2,3,1,4927,a,0,0
2,0,3,0,2,5,2,3,2,1294,a,0,0
2,0,3,0,2,5,2,3,2,11544,a,0,0
2,0,3,0,2,5,2,3,2,13911,a,0,0
2,0,3,0,2,5,2,3,2,16445,a,0,0
2,0,3,0,2,5,2,3,3,3153,effect,2,1858
2,0,3,0,2,5,2,3,3,8544,a,0,0
2,0,3,0,2,5,2,3,3,12874,effect,2,1328
2,0,3,0,2,5,2,3,3,15408,effect,2,1494
3,5,4,0,6,11,5,8,1,5939,a,0,0
3,5,4,0,6,11,5,8,1,27157,a,0,0
3,5,4,0,6,11,5,8,1,41891,a,0,0
3,5,4,0,6,11,5,8,2,7309,effect,1,1369
3,5,4,0,6,11,5,8,2,19423,a,0,0
3,5,4,0,6,11,5,8,2,29713,effect,1,2557
3,5,4,0,6,11,5,8,2,44186,effect,1,2296
3,5,4,0,6,11,5,8,3,8816,effect,1,2876
3,5,4,0,6,11,5,8,3,24190,a,0,0
3,5,4,0,6,11,5,8,3,28321,effect,1,1163
3,5,4,0,6,11,5,8,3,42932,effect,1,1042
3,5,4,0,6,11,5,8,4,1173,a,0,0
3,5,4,0,6,11,5,8,4,8164,effect,1,2224
3,5,4,0,6,11,5,8,4,29392,effect,1,2234
4,7,3,3,0,11,0,8,1,1838,a,0,0
4,7,3,3,0,11,0,8,1,4941,effect,3,1426
4,7,3,3,0,11,0,8,1,9357,effect,3,1116
4,7,3,3,0,11,0,8,1,13706,effect,3,1382
4,7,3,3,0,11,0,8,1,17832,effect,3,1921
4,7,3,3,0,11,0,8,1,20458,effect,3,2874
4,7,3,3,0,11,0,8,1,21253,effect,3,1548
4,7,3,3,0,11,0,8,1,23682,effect,3,1040
4,7,3,3,0,11,0,8,1,25318,effect,3,2297
4,7,3,3,0,11,0,8,1,28098,effect,3,1595
4,7,3,3,0,11,0,8,1,33646,effect,3,1370
4,7,3,3,0,11,0,8,1,40193,effect,3,1236
4,7,3,3,0,11,0,8,1,44809,effect,3,1050
4,7,3,3,0,11,0,8,2,2551,effect,1,711
4,7,3,3,0,11,0,8,2,6479,effect,1,1537
4,7,3,3,0,11,0,8,2,10636,effect,1,1276
4,7,3,3,0,11,0,8,2,14921,a,0,0
4,7,3,3,0,11,0,8,2,15082,effect,1,1374
4,7,3,3,0,11,0,8,2,18427,effect,1,596
4,7,3,3,0,11,0,8,2,21537,effect,1,1077
4,7,3,3,0,11,0,8,2,22093,effect,1,839
4,7,3,3,0,11,0,8,2,25096,effect,1,1415
4,7,3,3,0,11,0,8,2,27589,effect,1,2271
4,7,3,3,0,11,0,8,2,30834,effect,1,2735
4,7,3,3,0,11,0,8,2,35898,effect,1,2251
4,7,3,3,0,11,0,8,2,41633,effect,1,1439
4,7,3,3,0,11,0,8,3,3511,effect,2,960
4,7,3,3,0,11,0,8,3,8240,effect,2,1757
4,7,3,3,0,11,0,8,3,12323,effect,2,1687
4,7,3,3,0,11,0,8,3,15909,effect,2,828
4,7,3,3,0,11,0,8,3,17581,effect,2,2659
4,7,3,3,0,11,0,8,3,19704,effect,2,1276
4,7,3,3,0,11,0,8,3,22641,effect,2,1104
4,7,3,3,0,11,0,8,3,23020,effect,2,926
4,7,3,3,0,11,0,8,3,26504,a,0,0
4,7,3,3,0,11,0,8,3,27757,effect,2,2662
4,7,3,3,0,11,0,8,3,29045,effect,2,1456
4,7,3,3,0,11,0,8,3,32276,effect,2,1442
4,7,3,3,0,11,0,8,3,38958,effect,2,3056
4,7,3,3,0,11,0,8,3,43758,effect,2,2125
5,6,3,0,2,13,2,10,1,13572,a,0,0
5,6,3,0,2,13,2,10,1,30972,a,0,0
5,6,3,0,2,13,2,10,2,1554,a,0,0
5,6,3,0,2,13,2,10,2,3653,effect,3,1444
5,6,3,0,2,13,2,10,2,6242,effect,3,1539
5,6,3,0,2,13,2,10,2,8466,effect,3,975
5,6,3,0,2,13,2,10,2,10114,effect,3,1942
5,6,3,0,2,13,2,10,2,12876,effect,3,2296
5,6,3,0,2,13,2,10,2,13324,effect,3,1814
5,6,3,0,2,13,2,10,2,14948,effect,1,1376
5,6,3,0,2,13,2,10,2,15876,effect,3,1488
5,6,3,0,2,13,2,10,2,17114,effect,3,518
5,6,3,0,2,13,2,10,2,18028,effect,3,4020
5,6,3,0,2,13,2,10,2,18714,effect,3,1303
5,6,3,0,2,13,2,10,2,19653,effect,3,1507
5,6,3,0,2,13,2,10,2,21109,effect,3,1745
5,6,3,0,2,13,2,10,2,21184,effect,3,2151
5,6,3,0,2,13,2,10,2,23837,effect,3,2440
5,6,3,0,2,13,2,10,2,24142,effect,3,1220
5,6,3,0,2,13,2,10,2,24955,a,0,0
5,6,3,0,2,13,2,10,2,27008,effect,3,1620
5,6,3,0,2,13,2,10,2,27081,effect,3,1757
5,6,3,0,2,13,2,10,2,27143,effect,3,856
5,6,3,0,2,13,2,10,2,28688,effect,3,631
5,6,3,0,2,13,2,10,2,29879,effect,3,1303
5,6,3,0,2,13,2,10,2,30985,effect,3,1305
5,6,3,0,2,13,2,10,2,31400,effect,3,2357
5,6,3,0,2,13,2,10,2,32021,effect,1,1048
5,6,3,0,2,13,2,10,2,32992,effect,3,1774
5,6,3,0,2,13,2,10,2,33943,effect,3,1334
5,6,3,0,2,13,2,10,2,34422,effect,3,2279
5,6,3,0,2,13,2,10,2,36375,effect,3,1190
5,6,3,0,2,13,2,10,2,37295,effect,3,2116
5,6,3,0,2,13,2,10,2,37366,effect,3,3425
5,6,3,0,2,13,2,10,2,37571,effect,3,2517
5,6,3,0,2,13,2,10,2,38966,effect,3,855
5,6,3,0,2,13,2,10,2,39655,effect,3,1863
5,6,3,0,2,13,2,10,2,40338,effect,3,1435
5,6,3,0,2,13,2,10,2,41552,effect,3,1014
5,6,3,0,2,13,2,10,2,43218,effect,3,2606
5,6,3,0,2,13,2,10,2,43560,effect,3,2630
5,6,3,0,2,13,2,10,3,2208,effect,2,653
5,6,3,0,2,13,2,10,3,4704,effect,2,1049
5,6,3,0,2,13,2,10,3,7490,effect,2,1247
5,6,3,0,2,13,2,10,3,8172,a,0,0
5,6,3,0,2,13,2,10,3,10576,effect,2,2109
5,6,3,0,2,13,2,10,3,11509,effect,2,1391
5,6,3,0,2,13,2,10,3,14007,effect,2,1130
5,6,3,0,2,13,2,10,3,14385,effect,2,1060
5,6,3,0,2,13,2,10,3,16596,effect,2,1648
5,6,3,0,2,13,2,10,3,17410,effect,2,1535
5,6,3,0,2,13,2,10,3,18145,effect,2,1029
5,6,3,0,2,13,2,10,3,19032,effect,2,1005
5,6,3,0,2,13,2,10,3,19365,effect,2,651
5,6,3,0,2,13,2,10,3,21396,effect,2,1744
5,6,3,0,2,13,2,10,3,22919,effect,2,1733
5,6,3,0,2,13,2,10,3,25324,effect,2,1487
5,6,3,0,2,13,2,10,3,25388,effect,2,1246
5,6,3,0,2,13,2,10,3,26288,effect,2,1332
5,6,3,0,2,13,2,10,3,28057,a,0,0
5,6,3,0,2,13,2,10,3,28576,effect,2,1567
5,6,3,0,2,13,2,10,3,29042,effect,2,354
5,6,3,0,2,13,2,10,3,29681,effect,2,2536
5,6,3,0,2,13,2,10,3,31217,effect,2,1337
5,6,3,0,2,13,2,10,3,32143,effect,2,1157
5,6,3,0,2,13,2,10,3,32608,effect,2,1207
5,6,3,0,2,13,2,10,3,33942,effect,2,1918
5,6,3,0,2,13,2,10,3,35055,effect,2,2063
5,6,3,0,2,13,2,10,3,35175,effect,2,1230
5,6,3,0,2,13,2,10,3,35186,effect,2,762
5,6,3,0,2,13,2,10,3,37791,effect,2,1415
5,6,3,0,2,13,2,10,3,38111,effect,2,745
5,6,3,0,2,13,2,10,3,38900,effect,2,1605
5,6,3,0,2,13,2,10,3,40538,effect,2,2965
5,6,3,0,2,13,2,10,3,40611,effect,2,956
5,6,3,0,2,13,2,10,3,40930,effect,2,592
5,6,3,0,2,13,2,10,3,43842,effect,2,621
6,4,4,0,3,16,3,13,1,6223,a,0,0
6,4,4,0,3,16,3,13,2,9198,effect,1,2973
6,4,4,0,3,16,3,13,2,14890,a,0,0
6,4,4,0,3,16,3,13,2,33774,a,0,0
6,4,4,0,3,16,3,13,3,10148,effect,2,950
6,4,4,0,3,16,3,13,3,16801,effect,2,1911
6,4,4,0,3,16,3,13,3,26773,a,0,0
6,4,4,0,3,16,3,13,3,35690,effect,2,1914
6,4,4,0,3,16,3,13,4,1790,a,0,0
6,4,4,0,3,16,3,13,4,11368,effect,3,1218
6,4,4,0,3,16,3,13,4,18339,effect,3,1538
6,4,4,0,3,16,3,13,4,22524,a,0,0
6,4,4,0,3,16,3,13,4,28106,effect,3,1331
6,4,4,0,3,16,3,13,4,37063,effect,3,1373
7,10,4,3,5,21,3,16,1,2249,a,0,0
7,10,4,3,5,21,3,16,1,7825,effect,4,1590
7,10,4,3,5,21,3,16,1,29243,effect,4,1404
7,10,4,3,5,21,3,16,1,34717,effect,4,1198
7,10,4,3,5,21,3,16,1,37084,effect,4,1338
7,10,4,3,5,21,3,16,1,40466,effect,4,826
7,10,4,3,5,21,3,16,2,4123,effect,1,1874
7,10,4,3,5,21,3,16,2,8445,effect,1,618
7,10,4,3,5,21,3,16,2,24396,a,0,0
7,10,4,3,5,21,3,16,2,30434,effect,1,1191
7,10,4,3,5,21,3,16,2,36266,effect,1,1548
7,10,4,3,5,21,3,16,2,38615,effect,1,1531
7,10,4,3,5,21,3,16,2,41734,effect,1,1263
7,10,4,3,5,21,3,16,3,5652,effect,2,1529
7,10,4,3,5,21,3,16,3,26768,effect,2,2373
7,10,4,3,5,21,3,16,3,32560,effect,2,2124
7,10,4,3,5,21,3,16,3,38561,effect,2,2293
7,10,4,3,5,21,3,16,3,43213,effect,2,1478
7,10,4,3,5,21,3,16,4,6233,effect,3,582
7,10,4,3,5,21,3,16,4,27838,effect,3,1070
7,10,4,3,5,21,3,16,4,33516,effect,3,956
7,10,4,3,5,21,3,16,4,35747,a,0,0
7,10,4,3,5,21,3,16,4,39637,effect,3,1076
7,10,4,3,5,21,3,16,4,44658,effect,3,1444
8,11,4,2,6,27,5,21,1,2114,a,0,0
8,11,4,2,6,27,5,21,1,6615,effect,3,1153
8,11,4,2,6,27,5,21,1,10976,effect,3,1243
8,11,4,2,6,27,5,21,1,32848,a,0,0
8,11,4,2,6,27,5,21,1,38786,effect,3,1801
8,11,4,2,6,27,5,21,2,3520,effect,1,1405
8,11,4,2,6,27,5,21,2,7660,effect,1,1043
8,11,4,2,6,27,5,21,2,16464,a,0,0
8,11,4,2,6,27,5,21,2,34942,effect,1,2094
8,11,4,2,6,27,5,21,3,5460,effect,2,1940
8,11,4,2,6,27,5,21,3,9732,effect,2,2071
8,11,4,2,6,27,5,21,3,17854,effect,2,1389
8,11,4,2,6,27,5,21,3,36985,effect,2,2043
8,11,4,2,6,27,5,21,4,6146,effect,3,684
8,11,4,2,6,27,5,21,4,10267,effect,3,531
8,11,4,2,6,27,5,21,4,20243,effect,3,2389
8,11,4,2,6,27,5,21,4,28364,a,0,0
9,3,4,2,4,31,4,25,1,5692,a,0,0
9,3,4,2,4,31,4,25,2,9643,a,0,0
9,3,4,2,4,31,4,25,3,13808,a,0,0
9,3,4,2,4,31,4,25,4,1241,a,0,0
9,3,4,2,4,31,4,25,4,14741,effect,3,930
10,8,3,2,2,33,1,26,1,9819,a,0,0
10,8,3,2,2,33,1,26,1,10923,effect,2,872
10,8,3,2,2,33,1,26,1,12654,effect,2,688
10,8,3,2,2,33,1,26,1,17700,effect,2,2169
10,8,3,2,2,33,1,26,1,21101,effect,2,1532
10,8,3,2,2,33,1,26,1,24023,effect,2,1132
10,8,3,2,2,33,1,26,1,24952,a,0,0
10,8,3,2,2,33,1,26,1,26908,effect,2,1202
10,8,3,2,2,33,1,26,1,29585,effect,2,2791
10,8,3,2,2,33,1,26,1,32775,effect,2,1641
10,8,3,2,2,33,1,26,1,36857,effect,2,1842
10,8,3,2,2,33,1,26,1,38702,effect,2,962
10,8,3,2,2,33,1,26,2,10051,effect,1,233
10,8,3,2,2,33,1,26,2,11965,effect,1,1041
10,8,3,2,2,33,1,26,2,15531,effect,1,2877
10,8,3,2,2,33,1,26,2,19569,a,0,0
10,8,3,2,2,33,1,26,2,22888,effect,1,1784
10,8,3,2,2,33,1,26,2,25705,effect,1,1681
10,8,3,2,2,33,1,26,2,26794,effect,1,1842
10,8,3,2,2,33,1,26,2,31134,effect,1,1547
10,8,3,2,2,33,1,26,2,35016,effect,1,2241
10,8,3,2,2,33,1,26,2,37740,effect,1,878
10,8,3,2,2,33,1,26,3,2387,a,0,0
10,8,3,2,2,33,1,26,3,12104,effect,2,2052
10,8,3,2,2,33,1,26,3,16172,effect,2,641
10,8,3,2,2,33,1,26,3,20766,effect,2,1196
10,8,3,2,2,33,1,26,3,24777,effect,2,1889
10,8,3,2,2,33,1,26,3,26335,effect,2,628
10,8,3,2,2,33,1,26,3,28012,effect,2,1218
10,8,3,2,2,33,1,26,3,32345,effect,2,1210
10,8,3,2,2,33,1,26,3,36989,effect,2,1973
10,8,3,2,2,33,1,26,3,39128,effect,2,1388
11,2,3,3,1,34,1,27,1,8372,a,0,0
11,2,3,3,1,34,1,27,2,1204,a,0,0
11,2,3,3,1,34,1,27,2,12410,effect,1,4037
11,2,3,3,1,34,1,27,3,4988,a,0,0
11,2,3,3,1,34,1,27,3,9794,effect,1,1417
12,1,3,3,3,37,3,30,1,1717,a,0,0
12,1,3,3,3,37,3,30,2,2605,effect,1,887
12,1,3,3,3,37,3,30,2,8934,a,0,0
12,1,3,3,3,37,3,30,3,4571,effect,2,1966
12,1,3,3,3,37,3,30,3,10920,effect,2,1986
12,1,3,3,3,37,3,30,3,13667,a,0,0
13,9,4,2,2,39,2,32,1,17107,a,0,0
13,9,4,2,2,39,2,32,2,5792,effect,3,1253
13,9,4,2,2,39,2,32,2,9288,effect,3,1544
13,9,4,2,2,39,2,32,2,13916,effect,3,1079
13,9,4,2,2,39,2,32,2,16171,effect,3,939
13,9,4,2,2,39,2,32,2,19362,effect,1,2254
13,9,4,2,2,39,2,32,2,22772,effect,3,844
13,9,4,2,2,39,2,32,2,25860,effect,3,1352
13,9,4,2,2,39,2,32,2,28253,effect,3,1108
13,9,4,2,2,39,2,32,2,29863,effect,3,806
13,9,4,2,2,39,2,32,2,30208,a,0,0
13,9,4,2,2,39,2,32,2,34988,effect,3,2008
13,9,4,2,2,39,2,32,3,4540,a,0,0
13,9,4,2,2,39,2,32,3,7744,effect,2,1953
13,9,4,2,2,39,2,32,3,12837,effect,2,3548
13,9,4,2,2,39,2,32,3,15230,effect,2,1314
13,9,4,2,2,39,2,32,3,17700,effect,2,1529
13,9,4,2,2,39,2,32,3,21928,effect,2,2567
13,9,4,2,2,39,2,32,3,24506,effect,2,1735
13,9,4,2,2,39,2,32,3,27145,effect,2,1284
13,9,4,2,2,39,2,32,3,29057,effect,2,802
13,9,4,2,2,39,2,32,3,30627,effect,2,762
13,9,4,2,2,39,2,32,3,32980,effect,2,2773
13,9,4,2,2,39,2,32,3,36576,effect,2,1588
13,9,4,2,2,39,2,32,4,1707,a,0,0
13,9,4,2,2,39,2,32,4,9826,effect,3,2080
13,9,4,2,2,39,2,32,4,14839,effect,3,2001
13,9,4,2,2,39,2,32,4,16804,effect,3,1574
13,9,4,2,2,39,2,32,4,18329,effect,3,629
13,9,4,2,2,39,2,32,4,26773,effect,3,2265
13,9,4,2,2,39,2,32,4,29402,effect,3,2256
13,9,4,2,2,39,2,32,4,30656,effect,3,1598
13,9,4,2,2,39,2,32,4,31715,effect,3,1088
13,9,4,2,2,39,2,32,4,33864,effect,3,884
","1,0,3,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,3,3,1,1,45050,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,3,0,2,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,3,0,2,5,2,3,20861,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,3,0,2,5,2,3,45041,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,5,4,0,6,11,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,4,0,6,11,5,8,45063,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4,7,3,3,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,7,3,3,0,11,0,8,45088,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
5,6,3,0,2,13,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,3,0,2,13,2,10,22738,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
5,6,3,0,2,13,2,10,45040,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
6,4,4,0,3,16,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,4,0,3,16,3,13,39741,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
6,4,4,0,3,16,3,13,45052,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
7,10,4,3,5,21,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,10,4,3,5,21,3,16,45073,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
8,11,4,2,6,27,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,11,4,2,6,27,5,21,45048,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
9,3,4,2,4,31,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,4,2,4,31,4,25,45108,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,8,3,2,2,33,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,8,3,2,2,33,1,26,45062,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
11,2,3,3,1,34,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,3,3,1,34,1,27,45045,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
12,1,3,3,3,37,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,3,3,3,37,3,30,18717,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12,1,3,3,3,37,3,30,45044,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,9,4,2,2,39,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,9,4,2,2,39,2,32,29324,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
13,9,4,2,2,39,2,32,45047,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
","1,0,3,0,3,3,1,1
2,0,3,0,2,5,2,3
3,5,4,0,6,11,5,8
4,7,3,3,0,11,0,8
5,6,3,0,2,13,2,10
6,4,4,0,3,16,3,13
7,10,4,3,5,21,3,16
8,11,4,2,6,27,5,21
9,3,4,2,4,31,4,25
10,8,3,2,2,33,1,26
11,2,3,3,1,34,1,27
12,1,3,3,3,37,3,30
13,9,4,2,2,39,2,32
","57e00216995a0b0001635a8a,male,21,active,var_both,39,32","i looked carefully at the path created by the blinking lights , it was quite challenging . my strategy was to click each node once and follow the path. i did not see any errors or bugs"
